,"nose_x","nose_y","leftEye_x","leftEye_y","rightEye_x","rightEye_y","leftEar_x","leftEar_y","rightEar_x","rightEar_y","leftShoulder_x","leftShoulder_y","rightShoulder_x","rightShoulder_y","leftElbow_x","leftElbow_y","rightElbow_x","rightElbow_y","leftWrist_x","leftWrist_y","rightWrist_x","rightWrist_y","leftHip_x","leftHip_y","rightHip_x","rightHip_y","leftKnee_x","leftKnee_y","rightKnee_x","rightKnee_y","leftAnkle_x","leftAnkle_y","rightAnkle_x","rightAnkle_y",estado
71,436.2701668015714,86.76447765187066,442.114165294959,73.46505757528524,423.9665007006798,76.49112554097456,451.16670373998267,79.8682753068,410.16868226908525,88.42855675025675,470.07604515135057,138.24553350715786,389.7201551296368,141.91699414679977,492.3147967520391,214.96759143042658,366.82207769549774,213.00729990562115,496.7762358402,264.2519983002184,369.0348682162363,281.6874757462439,452.87081577434617,277.16328843558347,401.2634015435839,276.80291534305087,450.90277043205293,377.35648030529694,396.74363414601135,381.4927380409687,458.8888420223726,462.7086829211462,398.1830193115116,465.59780195065514,braco_esquerdo
72,436.9464893823468,87.18019450592163,442.6006134048047,73.51255662339207,424.39163557037074,76.76043119319218,451.91343667442237,79.76533132605982,409.80689278094223,88.85231670795247,472.7011964905587,138.80924315211377,389.16321762619316,142.1362098218866,488.76128068693885,215.25141118565426,367.1691499480014,215.64760833769924,493.32198365653073,275.3085926812911,371.10416544249085,286.5548208566955,454.1815697710802,281.540522330466,401.931268432261,280.02478933148814,459.2785373494783,382.4061029634587,396.88114466092003,383.8772669246689,458.70843811628885,461.5842963934873,399.2451168386853,464.6923647335068,braco_esquerdo
73,436.80312991235047,87.24010282360626,442.53454550509326,74.03572905759404,424.51426207538015,77.34169679300334,454.39039801809116,80.9784788593708,411.48493823559835,88.95179794920097,477.0493967948257,138.2020311132943,390.043203984717,142.12195496985885,492.6274724062315,215.24156755232167,367.81347400205146,219.6814224154105,494.7379508704991,275.2128231553252,370.9532705028234,288.49622578936334,455.1662002593163,283.44250925783984,403.3644126046029,281.03915622354947,460.29507942051276,385.8987630220703,395.8483867571048,387.1421923841484,459.0363368616958,465.04206427340387,399.4274793543241,468.4780455860183,braco_esquerdo
74,435.7249137715143,86.30177155728472,441.54142770878536,72.9777518821598,423.1019227820148,76.43684802816074,452.9762360762066,79.48469450895891,410.4070050577246,87.97812002456607,474.5195886105415,138.16534907530257,391.41727212987524,140.74648860827494,489.2303510769796,215.8519376316887,368.76173386963427,215.00588469746515,494.33250762701965,273.37467678233344,369.60981457335475,285.0628164361887,456.236393056491,284.1708337917402,405.52605361790046,282.63194841540746,460.9308039297854,386.30602497442226,398.42548063107506,387.45263041782016,458.97912775774415,466.49180525100655,401.2302300642437,470.0486038445499,braco_esquerdo
75,435.6425652262766,86.84518928008322,441.5659901585561,73.426574612406,422.9198889737,76.9678383021967,453.17511161477654,80.40849225808677,410.64725325914674,88.79816170703577,474.459624174504,136.82776932029873,391.3632562392417,141.22084123707936,487.94746814163744,213.98161410172162,370.2590588632725,215.0773067622797,488.8041574797278,273.7111402949471,369.70932486177884,284.4505102736477,455.2756484361938,280.98353028946815,406.4743747414318,281.45745847382904,459.17435955537434,385.05845312942336,398.65109221759013,386.2536863111801,458.0427163714101,468.14373670199507,402.2145522967387,471.05670761227145,braco_esquerdo
76,436.17047215250216,86.58455035658665,441.9468045587206,73.70391111707875,423.4586870099784,77.07428335679646,453.10977878644775,81.15441108121018,410.32322747048704,89.53027778655178,474.4175859954107,139.34818919066794,391.9015023791837,142.82645607736788,491.4947131784046,212.583898789224,375.5720330954526,214.90027469976405,481.3892217313269,274.70494415787874,368.907252710617,281.0604914728306,457.10398279182647,281.04095675323725,408.9680324806778,280.5724443851278,455.6772123997314,384.91405823629657,400.27980331688076,385.29257652638955,457.0911546106005,463.858431782704,401.5502453666717,465.99703423615097,braco_esquerdo
77,437.58287940786045,86.67641847142914,442.9800967724871,73.74258812299502,424.801522624168,77.2109465636168,454.24948562443956,81.72953488297964,411.40771147805896,89.53410569053682,476.046016502937,138.19457567155592,392.77518451260227,141.76402658247298,490.7747241959034,214.61135686881812,375.2037156991922,213.77209662648954,475.3211317869476,276.14392938131493,369.5238420471607,280.15119078372703,456.5489770243604,278.94613689021844,407.60968853991324,278.79747305027706,455.2305324420855,377.7026467601613,399.6313486358999,378.26773802315677,456.98680925183726,459.6787724290841,400.291404798337,461.1927950038985,braco_esquerdo
78,437.0254866343992,86.91168557623485,442.78500408514003,73.74771623388801,424.17213841432033,76.9907100877873,454.63080113778324,81.8765878890739,411.5373322267941,89.22798323724061,477.1679472104585,137.47710885333646,393.946225941877,142.1012733808288,493.3755980243015,215.09231644567353,375.6519203371575,214.00647532244142,478.07216172923376,278.217245639994,367.107187382442,277.2993240653309,456.78629600584276,280.08891917202726,407.77589529312075,279.9671123111295,455.1608539982065,383.8755928588748,398.2096794811205,384.2020167191205,455.62124896513353,462.83889014618876,403.14887702882527,464.6130544833172,braco_esquerdo
79,438.67861870197936,88.09257301004016,444.9800821519548,74.50739432865544,427.8788819739791,78.13249883763058,462.3669753315848,82.50006792703027,416.6719077960063,86.41572659117702,482.3633177772107,136.89444780349731,391.7054106270757,132.97961145105995,503.29981889242333,218.60739143905937,335.0419414683539,166.01823483923533,492.6896088596448,275.2903265526323,346.9327738943731,204.5140543540628,465.3178609076177,284.55833892228543,418.2141606687108,277.7090496924137,459.4382106617731,384.04799160048196,408.2044087124242,384.0855434729432,456.08484346857335,471.34927550735176,415.7011077153544,473.53178464392283,braço_direito
80,440.1222119535454,87.20317062422458,445.5791100008479,73.69370350485184,428.6797963877133,77.31724697513806,463.2849893829702,81.88472821183706,416.55388299593204,85.98729300220657,483.57885078511816,136.82657226050412,391.8375242953171,133.3034736270571,504.1999825652008,219.0411009435988,337.30621425465387,170.1516202637194,494.3499280283887,273.32757846669006,352.71330569226456,207.61665787307209,465.84194151065697,285.4755368863562,417.0935099635143,277.638607722776,460.2395807407246,381.91906047331224,407.4175029413246,382.60279699986086,457.5987079635205,468.115263356309,412.34567678948787,470.0736500187144,braço_direito
